Date,Open,High,Low,Close,Adj Close,Volume,Returns,Short Term Reversal,Stock Momentum,Long Term Reversal,Market_Beta,Turnover Volatility,Dividends,Total Returns,Total Return Volatility,SMA_5,SMA_20,SMA_50,SMA_252,adv20,VWAP,log_returns,volatility_30,volatility_60,annual_volatility,RSI(2),RSI(7),RSI(14),CCI(30),CCI(50),CCI(100),BBWidth,Williams
2000-02-02,63.75,67.25,62.625,65.125,34.30373001098633,3001000,1.0175780116206794,-0.0197554092191909,-0.0197554092191909,0.042,1.863562751179596,1334937.473836371,0.0,0.017578125,0.0292708843314103,65.25,65.2984375,64.663125,51.79501488095238,4246630.0,51.40067009246094,0.01742541671385922,0.1693231281755701,0.21894957132430903,0.4738012389316915,54.30070642450854,48.39157442370368,49.70604333088997,-30.567002242971473,11.041739907492312,65.75854889430661,0.13106265493134142,-61.81818181818181
2000-02-03,66.0,66.625,64.25,66.0,34.76460266113281,4021700,1.013435059394383,-0.0231267345050878,-0.0231267345050878,0.0960041515308769,1.8610174112678448,1050910.642941334,0.0,0.0134357005758156,0.0278539513576035,64.9375,65.5875,64.755,51.87884424603175,4060505.0,51.45454619227525,0.013346241952894466,0.169424767910167,0.21848724009183113,0.4733655981741684,69.03866353567183,52.16173200949646,51.65456610148249,-8.643617021276542,27.837022658987564,70.03040214337283,0.10837115556391225,-49.09090909090909
2000-02-04,65.625,65.875,64.0625,65.6875,34.60000991821289,2411100,0.9952655077198987,0.03751233958539,0.03751233958539,0.070264765784114,1.861166095507543,930613.0624486204,0.0,-0.0047348484848485,0.0277308249327577,65.4125,65.803125,64.86375,51.96292162698413,3851760.0,51.485966037032064,-0.004746093389255357,0.16935612099810418,0.2160239513303301,0.473302910588957,56.11274824012394,50.62089235037731,50.89616080383127,-25.212783041593156,12.521089832430865,65.38875875470393,0.08965211704454146,-53.63636363636364
2000-02-07,64.5,65.375,64.0,65.125,34.30373001098633,2611500,0.9914369993555808,-0.0169811320754716,-0.0169811320754716,0.0291358024691357,1.8613478642089707,767348.8518920189,0.0,-0.0085632730732635,0.027097914917093,65.1875,65.8953125,64.98,52.04563492063492,3666095.0,51.518499496310675,-0.00860014856363911,0.16911376143852352,0.21624010721576362,0.47336757717869216,33.51980179925499,47.66413006338172,49.487692642888426,-37.924493505809416,-3.124650790024252,61.131149127508706,0.08269126939114274,-57.14285714285714
2000-02-08,67.0,68.6875,66.5,67.8125,35.719295501708984,2829000,1.041265643423304,0.0595703125,0.0595703125,0.0382775119617224,1.8665078555644723,755276.9121148109,0.0,0.0412667946257196,0.027522983639508,65.95,66.0203125,65.15625,52.14459325396825,3577035.0,51.56049439270617,0.040438043661247924,0.17396090127954195,0.21891317360018187,0.47373874887942236,86.2853888284609,60.51854910526328,55.78357070116981,66.09630332726243,91.25792643968536,85.42112433158614,0.08600064670384072,-14.14141414141414
2000-02-09,68.8125,68.9375,66.5,67.1875,35.39011764526367,3247900,0.9907843127412868,0.0316698656429943,0.0316698656429943,0.0287081339712917,1.850948866964031,753468.1738118526,0.0,-0.0092165898617511,0.0276394181460919,66.3625,66.1140625,65.33,52.24317956349206,3542150.0,51.60659759559145,-0.009259325412796393,0.17314323519887373,0.20961518622422992,0.4736524505415675,63.020465899295296,56.73758800408315,54.094950214647255,60.09487329088578,84.54488971730345,83.24464317150677,0.08664423942156568,-27.184466019417474
2000-02-10,67.25,68.0,65.8125,66.8125,35.19260025024414,2029600,0.994418854523193,0.0123106060606059,0.0123106060606059,0.0151946818613484,1.8498493960766305,803180.2409631875,0.0,-0.0055813953488371,0.0276498419492965,66.525,66.1640625,65.46,52.325520833333336,3429050.0,51.63457938037127,-0.005597029536718701,0.16952903292766372,0.20962613029554175,0.46643543037869434,47.61460989635326,54.36023817782378,53.05716912662205,39.66076657258163,57.009079434876796,76.14118739729803,0.08696325735234404,-33.00970873786408
2000-02-11,66.875,69.0625,66.375,66.75,35.159671783447266,2970400,0.999064335497726,0.016175071360609,0.016175071360609,0.0080226521944313,1.829933714480931,809453.3964023921,0.0,-0.0009354536950421,0.0276271464967256,66.7375,66.190625,65.595625,52.41480654761905,3411610.0,51.6751788036896,-0.0009358915049046956,0.16852811138324186,0.20382209414492397,0.46456714990039505,44.02702405841374,53.92092413141247,52.87510110611872,67.39441962404082,74.8268094691655,80.06663353050139,0.08728826990712824,-35.23809523809524
2000-02-14,67.5,67.75,65.75,66.0,34.76460266113281,1858800,0.9887635719483466,0.0134357005758156,0.0134357005758156,-0.0386891215293582,1.8292832189120332,878160.5328604127,0.0,-0.0112359550561798,0.0263890289233041,66.9125,66.0578125,65.6975,52.49727182539682,3322760.0,51.69921563489443,-0.011299555253933669,0.16827597837721758,0.19842222544108643,0.4643097904117378,15.677398901203029,48.44031610152364,50.62986362748408,41.02699021914106,35.32133033258332,70.80894656663409,0.08009770388160982,-46.666666666666664
2000-02-15,64.8125,65.6875,64.5,65.5625,34.534175872802734,2999100,0.9933717985913384,-0.0331797235023041,-0.0331797235023041,-0.019626168224299,1.824221627719548,880410.3005656538,0.0,-0.0066287878787878,0.0257995133201401,66.4625,65.9921875,65.726875,52.58209325396825,3299695.0,51.73664721971017,-0.006650855869909655,0.15912687883632587,0.19747399666965013,0.46372740458601963,8.95220510711199,45.30635148138009,49.314377994591496,-11.734489124327855,-20.059129318956057,58.007342080909964,0.07956169547036333,-53.333333333333336
2000-02-16,65.5625,66.4375,64.25,65.5625,34.534175872802734,2455100,1.0,-0.0241860465116279,-0.0241860465116279,-0.0336250575771533,1.8195350011684344,899347.6047142522,0.0,0.0,0.0255537339711536,66.1375,65.878125,65.759375,52.659102182539684,3249840.0,51.76713904279294,0.0,0.13836349782663462,0.19747287305811398,0.46180611087061896,8.95220510711199,45.30635148138009,49.3143779945915,-7.530957796310384,-14.795493811266873,58.829702414773074,0.07531351354875036,-53.333333333333336
2000-02-17,65.1875,65.5,62.875,63.25,33.316097259521484,2658800,0.9647283138370608,-0.0533208606173994,-0.0533208606173994,-0.0616597125637459,1.8196077080639492,859475.0191403561,0.0,-0.0352716873212582,0.0266431989109465,65.425,65.6703125,65.708125,52.72557043650794,3158730.0,51.79449941610603,-0.03590875854888598,0.13799951550848616,0.20044150652943812,0.4632686890482676,0.8890211591290262,30.916084085154296,42.538917242038856,-95.97489125048173,-80.38726070004796,42.42440604867317,0.08020074748850722,-88.57142857142857
2000-02-18,63.25,64.25,60.125,61.25,32.26261138916016,3347800,0.9683790732703468,-0.0823970037453183,-0.0823970037453183,-0.0754716981132075,1.802685894539831,839858.3283412806,0.0,-0.0316205533596838,0.0272419860898659,64.325,65.4203125,65.60875,52.77616567460318,3127870.0,51.82278266315719,-0.03213127818279293,0.1407860931488838,0.20216203311516884,0.46263808965743064,0.3475515806245626,23.412711245940628,37.71290717011551,-205.2645276424881,-157.647038278849,20.60339408760954,0.1000695071634079,-87.41258741258741
