Date,Open,High,Low,Close,Adj Close,Volume,Market Returns
1999-05-06,1347.31005859375,1348.3599853515625,1322.56005859375,1332.050048828125,1332.050048828125,875400000,-0.011326279105755788
1999-05-07,1332.050048828125,1345.989990234375,1332.050048828125,1345.0,1345.0,814900000,0.009721820274897208
1999-05-10,1345.0,1352.010009765625,1334.0,1340.300048828125,1340.300048828125,773300000,-0.003494387488382933
1999-05-11,1340.300048828125,1360.0,1340.300048828125,1355.6099853515625,1355.6099853515625,836100000,0.011422768011404294
1999-05-12,1355.6099853515625,1367.3599853515625,1333.0999755859375,1364.0,1364.0,825500000,0.006189106556530488
1999-05-13,1364.0,1375.97998046875,1364.0,1367.56005859375,1367.56005859375,796900000,0.0026100136317814826
1999-05-14,1367.56005859375,1367.56005859375,1332.6300048828125,1337.800048828125,1337.800048828125,727800000,-0.02176139144940148
1999-05-17,1337.800048828125,1339.949951171875,1321.18994140625,1339.489990234375,1339.489990234375,665500000,0.0012632242073322697
1999-05-18,1339.489990234375,1345.43994140625,1323.4599609375,1333.3199462890625,1333.3199462890625,753400000,-0.004606263570684055
1999-05-19,1333.3199462890625,1344.22998046875,1327.050048828125,1344.22998046875,1344.22998046875,801100000,0.008182607790465202
1999-05-20,1344.22998046875,1350.489990234375,1338.8299560546875,1338.8299560546875,1338.8299560546875,752200000,-0.004017187901269259
1999-05-21,1338.8299560546875,1340.8800048828125,1326.18994140625,1330.2900390625,1330.2900390625,686600000,-0.006378642002717982
1999-05-24,1330.2900390625,1333.02001953125,1303.530029296875,1306.6500244140625,1306.6500244140625,754700000,-0.01777057179582986
1999-05-25,1306.6500244140625,1317.52001953125,1284.3800048828125,1284.4000244140625,1284.4000244140625,826700000,-0.01702827810375429
1999-05-26,1284.4000244140625,1304.8499755859375,1278.4300537109375,1304.760009765625,1304.760009765625,870800000,0.015851747870256006
1999-05-27,1304.760009765625,1304.760009765625,1277.31005859375,1281.4100341796875,1281.4100341796875,811400000,-0.017895992681544404
1999-05-28,1281.4100341796875,1304.0,1281.4100341796875,1301.8399658203125,1301.8399658203125,649960000,0.015943321103852215
1999-06-01,1301.8399658203125,1301.8399658203125,1281.43994140625,1294.260009765625,1294.260009765625,683800000,-0.005822494510614673
1999-06-02,1294.260009765625,1297.0999755859375,1277.469970703125,1294.81005859375,1294.81005859375,728000000,0.00042499097860915214
1999-06-03,1294.81005859375,1304.1500244140625,1294.199951171875,1299.5400390625,1299.5400390625,719600000,0.0036530303710238243
1999-06-04,1299.5400390625,1327.75,1299.5400390625,1327.75,1327.75,694500000,0.021707650468277162
1999-06-07,1327.75,1336.4200439453125,1325.8900146484375,1334.52001953125,1334.52001953125,664300000,0.005098866150442527
1999-06-08,1334.52001953125,1334.52001953125,1312.8299560546875,1317.3299560546875,1317.3299560546875,685900000,-0.012881083254637549
1999-06-09,1317.3299560546875,1326.010009765625,1314.72998046875,1318.6400146484375,1318.6400146484375,662000000,0.000994480227014316
1999-06-10,1318.6400146484375,1318.6400146484375,1293.280029296875,1302.8199462890625,1302.8199462890625,716500000,-0.011997260953432232
1999-06-11,1302.8199462890625,1311.969970703125,1287.8800048828125,1293.6400146484375,1293.6400146484375,698200000,-0.007046201331790347
1999-06-14,1293.6400146484375,1301.989990234375,1292.199951171875,1294.0,1294.0,669400000,0.00027827320389461896
1999-06-15,1294.0,1310.760009765625,1294.0,1301.1600341796875,1301.1600341796875,696600000,0.005533256707640932
1999-06-16,1301.1600341796875,1332.8299560546875,1301.1600341796875,1330.4100341796875,1330.4100341796875,806800000,0.022479940385227604
1999-06-17,1330.4100341796875,1343.5400390625,1322.75,1339.9000244140625,1339.9000244140625,700300000,0.007133131884581978
1999-06-18,1339.9000244140625,1344.47998046875,1333.52001953125,1342.8399658203125,1342.8399658203125,914500000,0.002194149826615366
1999-06-21,1342.8399658203125,1349.06005859375,1337.6300048828125,1349.0,1349.0,686600000,0.004587318173781441
1999-06-22,1349.0,1351.1199951171875,1335.52001953125,1335.8800048828125,1335.8800048828125,716500000,-0.009725719138018896
1999-06-23,1335.8699951171875,1335.8800048828125,1322.550048828125,1333.06005859375,1333.06005859375,731800000,-0.0021109278368979245
1999-06-24,1333.06005859375,1333.06005859375,1308.469970703125,1315.780029296875,1315.780029296875,690400000,-0.012962678752151513
1999-06-25,1315.780029296875,1329.1300048828125,1312.6400146484375,1315.31005859375,1315.31005859375,623460000,-0.0003571802981202632
1999-06-28,1315.31005859375,1333.6800537109375,1315.31005859375,1331.3499755859375,1331.3499755859375,652910000,0.012194780148899964
1999-06-29,1331.3499755859375,1351.510009765625,1328.4000244140625,1351.449951171875,1351.449951171875,820100000,0.015097439407013358
1999-06-30,1351.449951171875,1372.9300537109375,1338.780029296875,1372.7099609375,1372.7099609375,1117000000,0.0157312594130401
1999-07-01,1372.7099609375,1382.800048828125,1360.800048828125,1380.9599609375,1380.9599609375,843400000,0.006010009568492958
1999-07-02,1380.9599609375,1391.219970703125,1379.5699462890625,1391.219970703125,1391.219970703125,613570000,0.00742962146321724
1999-07-06,1391.219970703125,1405.2900390625,1387.0799560546875,1388.1199951171875,1388.1199951171875,722900000,-0.0022282425865197686
1999-07-07,1388.1199951171875,1395.8800048828125,1384.949951171875,1395.8599853515625,1395.8599853515625,791200000,0.005575879795407523
1999-07-08,1395.8599853515625,1403.25,1386.68994140625,1394.4200439453125,1394.4200439453125,830600000,-0.0010315801164594296
1999-07-09,1394.4200439453125,1403.280029296875,1394.4200439453125,1403.280029296875,1403.280029296875,701000000,0.006353885538316284
1999-07-12,1403.280029296875,1406.8199462890625,1394.699951171875,1399.0999755859375,1399.0999755859375,685300000,-0.002978773746984742
1999-07-13,1399.0999755859375,1399.0999755859375,1386.8399658203125,1393.56005859375,1393.56005859375,736000000,-0.003959629110755536
1999-07-14,1393.56005859375,1400.050048828125,1386.510009765625,1398.1700439453125,1398.1700439453125,756100000,0.0033080636339524183
1999-07-15,1398.1700439453125,1409.8399658203125,1398.1700439453125,1409.6199951171875,1409.6199951171875,818800000,0.008189240801902642
1999-07-16,1409.6199951171875,1418.780029296875,1407.0699462890625,1418.780029296875,1418.780029296875,714100000,0.006498229460008442
1999-07-19,1418.780029296875,1420.3299560546875,1404.56005859375,1407.6500244140625,1407.6500244140625,642330000,-0.00784477131971495
1999-07-20,1407.6500244140625,1407.6500244140625,1375.1500244140625,1377.0999755859375,1377.0999755859375,754800000,-0.021702872374716575
1999-07-21,1377.0999755859375,1386.6600341796875,1372.6300048828125,1379.2900390625,1379.2900390625,785500000,0.0015903445758400636
1999-07-22,1379.2900390625,1379.2900390625,1353.97998046875,1360.969970703125,1360.969970703125,771700000,-0.013282245097504752
1999-07-23,1360.969970703125,1367.4100341796875,1349.9100341796875,1356.93994140625,1356.93994140625,630580000,-0.0029611449066675455
1999-07-26,1356.93994140625,1358.6099853515625,1346.199951171875,1347.760009765625,1347.760009765625,613450000,-0.006765171663464686
1999-07-27,1347.75,1368.699951171875,1347.75,1362.8399658203125,1362.8399658203125,723800000,0.011188903028299446
1999-07-28,1362.8399658203125,1370.530029296875,1355.5400390625,1365.4000244140625,1365.4000244140625,690900000,0.001878473377620038
1999-07-29,1365.4000244140625,1365.4000244140625,1332.8199462890625,1341.030029296875,1341.030029296875,770100000,-0.01784824570194765
1999-07-30,1341.030029296875,1350.9200439453125,1328.489990234375,1328.719970703125,1328.719970703125,736800000,-0.009179554763739661
1999-08-02,1328.719970703125,1344.68994140625,1325.2099609375,1328.050048828125,1328.050048828125,649550000,-0.0005041859005442406
1999-08-03,1328.050048828125,1336.1300048828125,1314.9100341796875,1322.1800537109375,1322.1800537109375,739600000,-0.004420010467502511
1999-08-04,1322.1800537109375,1330.1600341796875,1304.5,1305.3299560546875,1305.3299560546875,789300000,-0.01274417777590664
1999-08-05,1305.3299560546875,1313.7099609375,1287.22998046875,1313.7099609375,1313.7099609375,859300000,0.006419836489572894
1999-08-06,1313.7099609375,1316.739990234375,1293.18994140625,1300.2900390625,1300.2900390625,698900000,-0.010215285164940968
1999-08-09,1300.2900390625,1306.6800537109375,1295.989990234375,1297.800048828125,1297.800048828125,684300000,-0.0019149498647011987
1999-08-10,1297.800048828125,1298.6199951171875,1267.72998046875,1281.4300537109375,1281.4300537109375,836200000,-0.012613649638840041
1999-08-11,1281.4300537109375,1301.9300537109375,1281.4300537109375,1301.9300537109375,1301.9300537109375,792300000,0.015997751840323593
1999-08-12,1301.9300537109375,1313.6099853515625,1298.06005859375,1298.1600341796875,1298.1600341796875,745600000,-0.002895715880053773
1999-08-13,1298.1600341796875,1327.719970703125,1298.1600341796875,1327.6800537109375,1327.6800537109375,691700000,0.022739892427749764
1999-08-16,1327.6800537109375,1331.050048828125,1320.510009765625,1330.77001953125,1330.77001953125,583550000,0.002327342202419924
1999-08-17,1330.77001953125,1344.1600341796875,1328.760009765625,1344.1600341796875,1344.1600341796875,691500000,0.010061854754703559
1999-08-18,1344.1600341796875,1344.1600341796875,1332.1300048828125,1332.8399658203125,1332.8399658203125,682800000,-0.008421667116656484
1999-08-19,1332.8399658203125,1332.8399658203125,1315.3499755859375,1323.5899658203125,1323.5899658203125,684200000,-0.006940068003068123
1999-08-20,1323.5899658203125,1336.6099853515625,1323.5899658203125,1336.6099853515625,1336.6099853515625,661200000,0.009836898032980157
1999-08-23,1336.6099853515625,1360.239990234375,1336.6099853515625,1360.219970703125,1360.219970703125,682600000,0.017664079731794402
1999-08-24,1360.219970703125,1373.3199462890625,1353.6300048828125,1363.5,1363.5,732700000,0.002411396220847628
1999-08-25,1363.5,1382.8399658203125,1359.199951171875,1381.7900390625,1381.7900390625,864600000,0.013414036716171696
1999-08-26,1381.7900390625,1381.7900390625,1361.530029296875,1362.010009765625,1362.010009765625,719000000,-0.014314786427535031
1999-08-27,1362.010009765625,1365.6300048828125,1347.3499755859375,1348.27001953125,1348.27001953125,570050000,-0.010088024416751051
1999-08-30,1348.27001953125,1350.699951171875,1322.800048828125,1324.02001953125,1324.02001953125,597900000,-0.017986011443339
1999-08-31,1324.02001953125,1333.27001953125,1306.9599609375,1320.4100341796875,1320.4100341796875,861700000,-0.0027265338124121685
1999-09-01,1320.4100341796875,1331.1800537109375,1320.3900146484375,1331.0699462890625,1331.0699462890625,708200000,0.00807318320327477
1999-09-02,1331.0699462890625,1331.0699462890625,1304.8800048828125,1319.1099853515625,1319.1099853515625,687100000,-0.008985223481939197
1999-09-03,1319.1099853515625,1357.739990234375,1319.1099853515625,1357.239990234375,1357.239990234375,663200000,0.0289058572114822
1999-09-07,1357.239990234375,1361.3900146484375,1349.5899658203125,1350.449951171875,1350.449951171875,715300000,-0.005002828616424315
1999-09-08,1350.449951171875,1355.1800537109375,1337.3599853515625,1344.1500244140625,1344.1500244140625,791200000,-0.004665057562737274
1999-09-09,1344.1500244140625,1347.6600341796875,1333.9100341796875,1347.6600341796875,1347.6600341796875,773900000,0.0026113229192217258
1999-09-10,1347.6600341796875,1357.6199951171875,1346.199951171875,1351.6600341796875,1351.6600341796875,808500000,0.0029681076076688573
1999-09-13,1351.6600341796875,1351.6600341796875,1341.699951171875,1344.1300048828125,1344.1300048828125,657900000,-0.00557094913399947
1999-09-14,1344.1300048828125,1344.1800537109375,1330.6099853515625,1336.2900390625,1336.2900390625,734500000,-0.005832743701749354
1999-09-15,1336.2900390625,1347.2099609375,1317.969970703125,1317.969970703125,1317.969970703125,787300000,-0.01370964971962807
1999-09-16,1317.969970703125,1322.510009765625,1299.969970703125,1318.47998046875,1318.47998046875,739000000,0.00038696615018696257
1999-09-17,1318.47998046875,1337.5899658203125,1318.47998046875,1335.4200439453125,1335.4200439453125,861900000,0.012848176481633056
1999-09-20,1335.4200439453125,1338.3800048828125,1330.6099853515625,1335.530029296875,1335.530029296875,568000000,8.236011737361437e-05
1999-09-21,1335.52001953125,1335.530029296875,1301.969970703125,1307.5799560546875,1307.5799560546875,817300000,-0.02092807546746256
1999-09-22,1307.5799560546875,1316.1800537109375,1297.81005859375,1310.510009765625,1310.510009765625,822200000,0.002240821830718609
1999-09-23,1310.510009765625,1315.25,1277.300048828125,1280.4100341796875,1280.4100341796875,890800000,-0.022968138634302138
1999-09-24,1280.4100341796875,1281.1700439453125,1263.8399658203125,1277.3599853515625,1277.3599853515625,872800000,-0.00238208757093894
1999-09-27,1277.3599853515625,1295.030029296875,1277.3599853515625,1283.31005859375,1283.31005859375,780600000,0.004658102109367235
1999-09-28,1283.31005859375,1285.550048828125,1256.260009765625,1282.199951171875,1282.199951171875,885400000,-0.0008650344586961234
1999-09-29,1282.199951171875,1288.8299560546875,1268.1600341796875,1268.3699951171875,1268.3699951171875,856000000,-0.010786114944122072
1999-09-30,1268.3699951171875,1291.31005859375,1268.3699951171875,1282.7099609375,1282.7099609375,1017600000,0.011305822335372806
1999-10-01,1282.7099609375,1283.1700439453125,1265.780029296875,1282.81005859375,1282.81005859375,896200000,7.803607931511358e-05
1999-10-04,1282.81005859375,1304.5999755859375,1282.81005859375,1304.5999755859375,1304.5999755859375,803300000,0.016986082114194057
1999-10-05,1304.5999755859375,1316.4100341796875,1286.43994140625,1301.3499755859375,1301.3499755859375,965700000,-0.002491185084179004
1999-10-06,1301.3499755859375,1325.4599609375,1301.3499755859375,1325.4000244140625,1325.4000244140625,895200000,0.018480846259129047
1999-10-07,1325.4000244140625,1328.050048828125,1314.1300048828125,1317.6400146484375,1317.6400146484375,827800000,-0.005854843536052923
1999-10-08,1317.6400146484375,1336.6099853515625,1311.8800048828125,1336.02001953125,1336.02001953125,897300000,0.01394918542126744
1999-10-11,1336.02001953125,1339.22998046875,1332.9599609375,1335.2099609375,1335.2099609375,655900000,-0.0006063221972034682
1999-10-12,1335.2099609375,1335.2099609375,1311.800048828125,1313.0400390625,1313.0400390625,778300000,-0.01660407166183342
1999-10-13,1313.0400390625,1313.0400390625,1282.800048828125,1285.550048828125,1285.550048828125,821500000,-0.020936140114967583
1999-10-14,1285.550048828125,1289.6300048828125,1267.6199951171875,1283.4200439453125,1283.4200439453125,892300000,-0.001656882114200231
1999-10-15,1283.4200439453125,1283.4200439453125,1245.3900146484375,1247.4100341796875,1247.4100341796875,912600000,-0.028057852092544855
1999-10-18,1247.4100341796875,1254.1300048828125,1233.699951171875,1254.1300048828125,1254.1300048828125,818700000,0.005387138566304905
1999-10-19,1254.1300048828125,1279.3199462890625,1254.1300048828125,1261.3199462890625,1261.3199462890625,905700000,0.005733011233489904
1999-10-20,1261.3199462890625,1289.43994140625,1261.3199462890625,1289.4300537109375,1289.4300537109375,928800000,0.022286262501895582
1999-10-21,1289.4300537109375,1289.4300537109375,1265.6099853515625,1283.6099853515625,1283.6099853515625,1012500000,-0.004513675125397465
1999-10-22,1283.6099853515625,1308.81005859375,1283.6099853515625,1301.6500244140625,1301.6500244140625,959200000,0.014054143601538893
1999-10-25,1301.6500244140625,1301.6800537109375,1286.0699462890625,1293.6300048828125,1293.6300048828125,777000000,-0.0061614254068487195
1999-10-26,1293.6300048828125,1303.4599609375,1281.8599853515625,1281.9100341796875,1281.9100341796875,878300000,-0.009059754844034207
1999-10-27,1281.9100341796875,1299.3900146484375,1280.47998046875,1296.7099609375,1296.7099609375,950100000,0.011545214845972485
1999-10-28,1296.7099609375,1342.469970703125,1296.7099609375,1342.43994140625,1342.43994140625,1135100000,0.03526615962422919
1999-10-29,1342.43994140625,1373.1700439453125,1342.43994140625,1362.9300537109375,1362.9300537109375,1120500000,0.01526333631225496
1999-11-01,1362.9300537109375,1367.300048828125,1354.050048828125,1354.1199951171875,1354.1199951171875,861000000,-0.00646405776273129
1999-11-02,1354.1199951171875,1369.3199462890625,1346.4100341796875,1347.739990234375,1347.739990234375,904500000,-0.004711550605425052
1999-11-03,1347.739990234375,1360.3299560546875,1347.739990234375,1354.9300537109375,1354.9300537109375,914400000,0.005334904008682084
1999-11-04,1354.9300537109375,1369.4100341796875,1354.9300537109375,1362.6400146484375,1362.6400146484375,981700000,0.005690301810328702
1999-11-05,1362.6400146484375,1387.47998046875,1362.6400146484375,1370.22998046875,1370.22998046875,1007300000,0.005570044721070921
1999-11-08,1370.22998046875,1380.780029296875,1365.8699951171875,1377.010009765625,1377.010009765625,806800000,0.004948095862386204
1999-11-09,1377.010009765625,1383.81005859375,1361.449951171875,1365.280029296875,1365.280029296875,854300000,-0.008518442411864946
1999-11-10,1365.280029296875,1379.1800537109375,1359.97998046875,1373.4599609375,1373.4599609375,984700000,0.00599139477989552
1999-11-11,1373.4599609375,1382.1199951171875,1372.18994140625,1381.4599609375,1381.4599609375,891300000,0.005824705653988849
1999-11-12,1381.4599609375,1396.1199951171875,1368.5400390625,1396.06005859375,1396.06005859375,900200000,0.010568599937085255
1999-11-15,1396.06005859375,1398.5799560546875,1392.280029296875,1394.3900146484375,1394.3900146484375,795700000,-0.00119625508589849
1999-11-16,1394.3900146484375,1420.3599853515625,1394.3900146484375,1420.0699462890625,1420.0699462890625,942200000,0.018416606093596855
1999-11-17,1420.0699462890625,1423.43994140625,1410.68994140625,1410.7099609375,1410.7099609375,960000000,-0.006591214310268323
1999-11-18,1410.7099609375,1425.31005859375,1410.7099609375,1424.93994140625,1424.93994140625,1022800000,0.010087105686340525
1999-11-19,1424.93994140625,1424.93994140625,1417.5400390625,1422.0,1422.0,893800000,-0.0020632037328875974
